ra,dec,e1,e2,w,z_src
221.551652313,0.657351860813,0.2304,-0.0086,3.5522,0.47
213.10929918,-1.47060094567,0.5892,-0.1779,8.8348,0.24
213.846304222,-0.173871739055,0.0205,0.3304,0.8329,0.45
222.328901642,0.749147023403,-0.1198,-0.1547,11.0898,0.67
220.989216651,0.202894360452,-0.056,-0.0648,15.3087,0.49
214.928524033,-1.82309484262,0.4903,0.5091,6.4613,0.11
221.311463072,0.164129687313,0.2871,-0.2038,15.2118,0.57
224.900559703,-2.77854517906,0.1089,-0.1745,15.1021,0.26
215.620362933,1.21426215901,0.1559,-0.1248,15.1007,0.17
219.658165085,-0.792727520038,0.559,0.3833,4.9155,0.39
213.67770613,1.69111671578,-0.1718,-0.1141,15.5249,0.54
217.775586534,2.20260944249,-0.1462,-0.1646,15.4802,0.26
220.862905483,0.687671821937,-0.3605,-0.1965,13.8896,0.5
223.400838035,1.91808650925,0.0601,0.2026,15.4778,0.56
213.766660208,0.331030950409,0.0845,0.5515,11.6064,0.75
219.943328562,1.04754726909,0.5023,0.0215,15.4127,0.29
220.465832964,-2.80234211014,-0.3107,-0.3987,8.1187,0.14
214.171902886,1.53710339166,-0.0399,0.5527,7.1893,0.63
217.514201318,-2.54489333352,-0.3789,0.4718,1.2818,0.92
216.995240271,-1.37896935604,0.4292,0.4288,2.4734,0.21
221.096920943,-1.29028488007,0.1832,-0.0024,14.4592,0.56
223.54213431,1.44948827584,-0.1066,0.5164,5.9371,0.14
216.106765658,-0.042887399511,0.4376,-0.1652,7.2347,1.3
220.20403162,-0.807999282162,-0.612,0.1786,1.6116,0.66
211.248933056,-0.194280802204,-0.2404,-0.3656,1.8695,0.18
217.534468831,2.17344856645,-0.7455,-0.0058,4.0722,0.57
211.243661411,0.541592954056,0.1909,0.3325,12.0009,0.1
218.926477048,-0.699360187591,0.6275,-0.0708,1.1829,0.62
215.820583248,0.273883293918,-0.0389,0.0094,15.4749,0.16
215.255141749,-1.27169327126,-0.4622,0.2084,13.5452,0.7
220.380259988,2.23796630629,-0.2053,-0.1537,10.9204,0.72
224.73095925,2.19380828426,0.1731,0.3477,5.662,0.78
224.323053876,0.609048969844,-0.4452,0.1717,7.5716,0.76
214.285290289,0.824340243371,0.0601,0.2315,15.519,0.35
212.150986283,-0.443330448,0.0879,0.1432,15.4472,0.26
216.289632848,-2.62701058606,-0.1234,-0.6342,8.8162,0.3
221.857317834,2.32859219179,0.3147,-0.4865,5.9797,1.29
211.084984866,-1.57959508511,-0.6628,0.2573,12.302,0.39
221.840179784,1.45941482431,-0.112,0.1576,9.2501,0.74
216.039404784,1.01838945645,0.516,-0.4124,13.3879,0.46
220.442616869,2.74958901129,-0.0459,0.0462,3.0687,0.59
222.319746061,-1.53666184744,-0.032,-0.0375,9.4051,0.47
210.833132989,-1.56938842878,0.1827,0.2449,5.4412,0.79
222.93170509,-2.12390148042,0.6011,0.4094,14.9161,0.57
213.222526613,0.895150446952,-0.6,0.396,3.1636,0.15
211.80797521,1.59528405161,-0.3295,0.2818,1.5208,0.62
210.247324972,-2.81855420003,0.1752,0.1195,15.3523,0.62
216.068620684,-0.505259418248,-0.634,-0.19,3.3805,0.33
216.447569044,-2.70195862085,0.1366,-0.3213,14.3611,0.49
224.377321711,-2.86263898119,0.3391,0.4095,7.8288,0.46
213.660909938,0.567302727039,-0.4355,-0.3318,2.1847,0.9
217.391263056,2.24951303534,0.0665,0.0315,15.5363,0.37
211.387372584,1.46909650655,-0.52,-0.32,15.563,0.26
210.120964542,2.31128519131,-0.1167,0.0035,14.8748,0.63
215.669446589,1.09548143325,0.0555,0.3385,13.0534,0.55
223.410398686,-1.63303351165,-0.0072,-0.0459,15.4313,0.55
220.64365708,0.560125918646,0.3086,0.0553,6.2079,0.53
217.979108772,-0.052470410097,0.4592,-0.3338,1.791,0.95
213.478376812,2.28289267016,-0.577,-0.179,3.0316,0.62
217.179901886,0.132613222137,-0.3796,-0.1538,6.1133,0.18
220.765580207,0.792751334191,0.2387,-0.1385,14.9976,0.51
216.079513845,-1.20744022104,-0.1774,-0.3575,0.8666,0.15
219.772335896,2.38882420295,0.0001,0.1499,7.7988,0.62
215.227152422,2.10130512326,0.6216,-0.3128,1.8513,0.9
218.341544628,1.56182466224,-0.0456,-0.0518,13.1195,0.33
221.13135673,-0.887640006571,0.1432,-0.3362,12.6148,0.18
210.772921609,2.07959887696,0.0659,0.1012,6.517,0.12
222.796376228,-2.83836556135,-0.1416,0.383,3.5175,0.6
215.172799338,2.41164295827,-0.3163,0.3488,11.4101,0.21
217.056437055,-2.54010577732,-0.1544,0.2682,1.0599,1.3
223.298161146,-2.92950421934,0.3992,-0.517,4.2754,0.15
224.728393422,2.24483614503,0.3212,-0.187,12.6066,0.76
217.441830189,-1.20245034489,-0.0176,0.1262,15.2112,0.28
217.607101103,2.21224531584,0.3975,-0.2215,12.8266,0.87
219.015594734,0.671785445341,-0.0298,0.0111,13.7963,0.11
219.535349731,-1.7817576857,0.2908,0.4721,7.5721,0.43
221.406015911,-0.274253594039,-0.3853,0.5515,1.9289,0.68
211.21733929,-1.39323489735,0.1917,-0.0094,8.6271,0.82
211.320212677,1.81078360542,0.1318,-0.2253,7.7651,0.74
220.700178775,0.716122716362,0.2318,0.1731,2.2721,0.42
216.889853005,-2.41437374373,-0.0379,0.3697,0.3103,0.48
222.377226996,2.3338319927,-0.1108,0.3097,0.8779,0.74
210.540458917,-2.43627999615,0.443,-0.0444,0.7891,0.21
215.802598267,-1.4945450332,0.4877,0.0341,11.117,0.47
221.175841627,2.62628713005,-0.1077,0.6467,11.9164,0.67
220.555235124,-0.429144386071,-0.0556,-0.0008,14.5578,0.94
223.992847172,-2.90793983417,-0.1433,-0.5675,6.6054,0.29
214.395856431,2.48838251369,-0.0507,-0.0089,0.8175,0.82
221.203054643,-0.362439957398,-0.4091,-0.194,12.0799,0.22
220.374583488,1.45510046171,0.468,0.3356,13.254,0.68
215.189881629,-1.94230431007,0.2744,-0.3549,1.3177,0.21
211.408104977,0.863193412634,-0.0967,-0.3011,12.2869,0.73
220.687704948,-0.091850538571,-0.4032,0.432,1.2118,1.14
215.41878787,0.683054349074,-0.5212,0.2585,7.1163,0.12
222.884548128,-0.786955938153,-0.1793,-0.6397,15.0835,0.3
213.014698161,2.65085247475,0.0938,-0.1289,13.2533,0.57
212.435675456,-2.16873698592,0.5579,0.2227,0.2008,0.46
211.636145031,-0.181449187241,0.1723,0.1782,14.6561,0.24
223.798248147,1.4979036063,0.1005,0.0965,4.472,0.62
217.880532028,-1.41362125817,0.6975,-0.1676,1.8734,0.73
210.923056274,0.497842346163,-0.1597,0.0579,5.5138,0.38
216.037964823,-0.392934063832,0.4365,0.3946,5.2785,0.11
219.577735678,-0.671111717697,0.246,-0.2804,14.8423,0.64
222.591331659,2.40377816334,0.1052,-0.3008,4.3375,1.06
212.334117731,2.90805012558,-0.3116,0.3095,7.8317,0.15
217.445737309,0.719784035838,0.2499,0.2649,2.8084,0.39
216.461135201,-2.7174527367,0.3213,0.1184,15.5358,0.4
223.643343259,0.008972531651,0.6948,-0.2816,13.7068,0.39
215.73864516,-1.78482546532,0.2019,0.1621,15.0575,0.66
215.165272032,-0.851495214273,-0.053,0.056,15.4145,0.57
210.958594601,2.56465564284,0.5183,0.1912,0.3786,0.5
223.777081264,2.47821947567,-0.1811,0.526,5.5765,0.85
216.809218395,-1.68031120072,0.08,-0.1,15.563,0.03
222.827521485,2.23915346421,0.0401,0.0344,15.2617,0.57
220.807789501,1.1033425378,0.0807,-0.2798,14.8805,0.29
224.153507612,2.64279509159,0.1823,-0.5207,4.3171,0.9
210.334603513,-2.22169587413,-0.0883,0.6089,11.2478,0.97
212.308865686,-1.20309874059,-0.1378,-0.2061,15.4077,0.23
223.55519193,0.547844214132,-0.5155,0.3941,3.2088,0.68
212.041155786,-0.69869800575,0.1314,0.5172,0.2412,0.15
221.721489915,-0.260817964169,-0.4289,0.1643,2.9409,0.19
222.842067962,2.19130874013,-0.4459,-0.0412,12.6807,0.32
213.696462783,-2.660488776,0.3891,0.3297,11.233,0.97
221.262668708,1.56587529475,0.6307,0.3532,14.4402,0.67
221.663173682,2.83685217562,0.0942,0.0577,2.1063,0.22
212.817567242,2.76020070155,-0.0276,0.0874,14.7736,0.58
217.474310265,2.1844744699,0.3467,0.6087,4.1381,0.57
210.834157702,1.4056981087,-0.0532,0.1593,15.4484,0.39
215.723126794,0.100149288527,-0.6647,0.0247,11.7872,0.1
222.01498132,-0.151194116849,0.2825,0.1495,14.4488,0.74
211.410122173,1.11162783325,0.2686,-0.0243,13.0899,0.3
224.504689515,2.13206588117,-0.4338,0.1669,10.4528,0.79
216.948200746,-0.998603060821,0.4318,0.3141,8.8772,0.51
213.832861189,-0.907597959177,-0.1061,-0.5891,6.4769,0.56
214.192358566,1.64450222843,0.6666,-0.0628,15.5613,0.31
213.828444708,-0.932905280667,-0.2379,-0.2622,7.5721,0.78
212.999354747,-1.0737121393,-0.1743,-0.0617,11.4139,0.15
216.984123762,-2.70753975345,0.4092,0.3883,15.5629,0.49
214.014268108,0.028634739322,0.2748,-0.2102,2.3755,1.14
216.367259033,-2.58930141887,-0.1006,0.6464,2.2362,0.21
215.150139526,-2.78068181161,-0.009,0.0916,15.0883,0.82
218.009423632,2.38339711067,-0.4007,0.3843,8.0497,0.1
221.347722459,-2.92543715429,-0.6117,0.0931,1.2471,1.09
212.674375949,1.64872728268,0.4016,0.1915,10.5046,0.54
216.243204083,0.059005416447,0.0393,0.0264,14.3464,0.48
218.722168903,2.00409711389,0.3899,-0.2404,7.8889,0.36
215.844748333,0.827102049973,0.0606,0.6189,11.9935,0.53
221.722622479,1.92052305929,0.0783,-0.1638,14.8448,0.65
221.010435149,1.4655737384,0.6416,-0.0674,4.8164,0.26
214.964133175,-1.84880869074,0.2461,-0.2434,7.5485,0.72
223.197731351,2.33638694283,-0.0919,-0.2896,15.556,0.32
221.782088362,1.12948239567,-0.116,-0.0002,14.2503,0.25
210.418490126,2.43112647663,-0.26,-0.44,15.5629,0.23
213.045800389,1.00220564189,0.0787,0.4398,0.2621,0.62
224.43529872,-1.10218898729,0.5238,0.3057,5.4462,0.48
215.205232177,-1.80188416988,0.3461,0.268,7.7849,0.31
221.15401246,2.42099671533,-0.1045,-0.4618,0.5824,0.12
222.169340176,2.24188713538,0.0348,0.1198,15.411,0.22
217.044463407,-1.43315703316,-0.4199,0.0311,6.8216,0.63
220.644990456,1.93042482294,-0.0864,-0.0368,14.1025,0.47
215.36812493,1.2549343691,-0.1278,-0.4651,13.9451,0.14
218.445181981,0.361181202608,-0.2407,-0.0243,12.1732,0.59
212.667845013,-0.46092878342,0.1182,-0.2803,10.5413,1.14
220.306182198,-1.63768599826,0.1389,-0.3822,8.2306,0.66
217.130161695,0.125151336428,0.5017,-0.0392,14.3125,0.48
213.506541721,-0.328268137976,-0.0608,-0.1652,15.5325,0.06
219.359478994,-2.34524306508,0.0416,-0.461,15.0997,0.21
215.470968041,-0.83322080199,-0.4436,0.1391,14.4779,0.25
218.237542801,1.01753538743,0.6784,-0.1802,14.5397,0.47
217.345833907,2.25085796,0.297,0.5955,14.1933,0.39
215.979117277,-0.224248683896,0.1829,0.0908,12.3571,0.33
218.488262817,-2.20492585171,0.2934,0.5827,9.2097,1.3
214.561577923,-1.8548235904,-0.1564,-0.589,1.161,0.73
222.534918491,-2.32024872329,0.0052,-0.2039,14.4881,0.69
212.941251021,1.76362386645,0.1101,-0.3571,15.5204,0.47
224.706461224,-2.15742179227,-0.4325,0.1892,7.2268,0.95
215.797208453,-0.465455099007,-0.0794,-0.0446,13.826,0.62
216.450700672,1.28828740135,-0.4087,0.0493,12.4102,0.15
212.656857521,1.28461758576,-0.101,0.2277,7.7652,0.86
217.894634345,-0.633348841803,-0.3185,-0.5697,8.9645,0.99
222.42860798,-1.64289099028,-0.047,0.2708,15.2043,0.29
216.543405504,2.25019345733,0.1677,-0.0746,14.8563,0.4
214.454777647,-2.82254446577,-0.457,0.3182,8.2025,0.95
223.606406956,-0.215025666459,-0.1495,-0.1937,14.6637,0.45
219.149261531,-0.53160825363,-0.0617,-0.1755,7.8668,0.9
210.481889015,-2.72436959387,0.6019,0.0049,2.4518,1.14
212.119124432,2.41754742076,0.112,-0.1148,15.3134,0.66
218.232141275,-0.425471241003,0.1015,-0.1445,2.147,0.68
217.73390599,-0.688425318928,0.2239,0.5047,3.0882,1.43
215.208485764,-2.32455081049,0.1646,-0.2856,15.5356,0.21
217.682124782,2.09040080761,0.1948,0.1023,8.0626,1.24
218.088400433,0.691926995626,-0.1907,-0.1055,0.3719,0.17
214.488910118,0.331454690252,0.0116,0.2174,10.5038,0.39
221.272521816,-2.62556914944,-0.0982,0.4977,7.4013,1.32
220.291064367,-2.7792604817,-0.4032,0.194,15.0524,0.06
218.990472072,0.713619582532,0.2563,-0.1966,0.3537,0.9
214.635793928,-2.40331225245,-0.2984,-0.1663,3.4425,0.87
221.541847065,0.828046379389,-0.6722,0.3268,14.228,0.31
223.067024098,2.65395956714,-0.5619,0.0682,13.2155,0.63
216.712939774,-1.33630593935,0.3615,-0.1955,8.5375,0.73
212.460105204,-1.09070542095,-0.449,-0.238,2.9105,0.14
224.428336449,-2.07332429104,0.1206,-0.1828,14.5687,0.64
212.068553993,-1.36295582608,-0.2096,0.6675,0.5334,0.33
212.031098224,2.73282594842,-0.0208,-0.1015,14.3783,0.65
218.205987631,-2.85134825889,0.6395,-0.2892,3.4299,1.11
220.708942929,2.88599178139,-0.079,-0.026,15.2756,0.72
218.271769519,0.3013346344,0.3619,-0.5091,5.1698,0.57
211.596310476,1.85614061156,0.1675,0.1408,15.2241,0.15
218.818259023,-1.95705023913,0.2144,0.2954,4.4519,0.38
221.287088674,0.164773584871,-0.2965,0.2912,13.3202,0.79
215.91582654,0.688662503979,-0.0933,0.4185,8.0855,0.47
212.412311594,1.99003956297,0.2029,-0.6547,11.2121,0.78
219.574865163,1.52290226437,-0.0236,-0.0219,5.6564,0.83
212.194368008,0.69232652323,0.1294,0.1376,13.9072,0.47
218.010999721,0.727182952388,0.1055,0.3507,10.2786,0.54
212.414203428,1.73427943933,-0.6898,-0.1568,2.954,0.57
213.929662706,2.06329290215,0.3955,0.5854,14.266,0.47
219.08177927,2.82233350295,-0.0697,0.1282,14.1264,0.19
217.024697751,-0.727717550484,0.0687,-0.535,1.0064,0.32
219.283284216,-0.487915989898,-0.1929,-0.2147,14.8828,0.34
224.90088582,-2.65457571446,-0.0644,-0.0436,14.1993,0.44
223.82653059,2.65197771835,-0.6118,-0.1178,6.9774,0.7
217.789863709,-0.720656255271,-0.3963,0.4293,15.4457,0.62
223.676911511,-0.950412256347,0.581,0.0158,4.6303,0.35
212.14802366,0.979465372674,0.385,0.4468,11.7955,0.45
222.562711674,-2.57345771934,0.3302,-0.2906,2.7317,0.74
223.936472249,0.691614078374,-0.2268,0.1077,1.8687,0.12
224.939786142,2.52444370464,-0.08,-0.1,15.563,0.34
221.955234694,1.38846416494,0.0262,0.6779,15.2639,0.56
215.663034576,0.549937254015,0.1976,0.5086,12.4801,0.46
214.194075667,1.80350909218,-0.0333,0.3746,12.4905,0.39
224.336098696,-0.577286340378,0.5343,0.2095,14.178,0.27
215.544380962,-1.55395580226,-0.173,0.5696,3.4107,0.3
215.886477282,-2.54876149416,0.2171,-0.5547,7.9526,0.15
215.371364825,1.7808482209,-0.2395,-0.2698,0.624,1.06
223.811174034,2.53693761942,-0.2397,0.1933,7.6448,0.58
216.078790688,1.84689348244,-0.3213,-0.1946,0.1829,0.33
218.222120031,1.82371885587,0.1756,0.4296,13.0076,0.26
210.216986484,2.85795581657,-0.2284,-0.1928,7.2984,0.3
211.649612715,1.02082951034,-0.2173,-0.2129,14.4818,0.13
219.22987119,-1.32306228846,-0.5424,-0.0447,11.1443,0.88
212.543096216,-1.86406475312,-0.2855,-0.0501,0.8597,1.29
214.965004651,0.804608332747,-0.0897,0.0194,13.4905,0.29
215.798917025,-1.06771256897,0.1547,0.0325,14.8939,0.19
221.411316108,1.00082613528,0.2034,-0.0387,15.2611,0.51
212.73727222,1.48007770927,0.5991,0.0103,9.4569,0.62
224.02445173,-1.41027549517,-0.2554,0.4044,2.5506,0.1
224.199847197,-1.09885402887,-0.5044,0.3827,12.84,0.25
210.77164829,-2.74000035695,-0.3261,-0.5148,2.4344,0.65
220.83247961,-1.36283639564,0.0293,-0.0928,14.1418,0.83
224.865535785,0.47786166417,0.6114,-0.0536,10.7141,0.67
221.339060496,-1.57425372287,0.3247,-0.3388,14.6524,0.36
218.590043416,0.095141417067,0.2638,-0.1832,15.2483,0.59
219.767483076,-1.00038696839,-0.0381,-0.3331,15.563,0.29
211.13194623,-0.056025656519,-0.136,0.5114,6.2935,0.26
223.952553964,2.8994959747,0.0685,-0.0481,14.9742,0.63
215.399520549,1.29103011599,0.3191,-0.2767,3.3975,0.48
216.399318073,-1.27857836736,-0.3115,-0.169,1.1765,0.15
221.670101883,0.486586177131,-0.248,0.1522,10.3252,0.82
217.583068114,-1.25202147098,0.4938,0.0723,11.2483,1.27
212.323651827,0.474411365411,0.5101,0.1484,12.5788,0.29
215.527101966,0.074192222392,0.2587,-0.4598,14.2973,0.23
222.668837751,0.506109003167,-0.0747,0.0125,15.5401,0.62
213.396695262,0.382959100886,0.3267,-0.0763,1.4764,0.63
219.868709628,-1.28101551075,0.1489,-0.0726,4.5595,0.15
210.744016436,-1.84901182876,-0.1486,-0.1415,15.4031,0.34
212.940413366,1.98727756322,-0.1536,-0.5116,3.414,1.3
222.685084735,-1.12902230963,0.0252,0.1296,12.991,0.19
210.616323026,2.71665932081,0.0545,0.1121,15.4354,0.31
212.646777351,2.91907996281,-0.4147,0.2414,9.1829,1.48
218.209723942,-0.337547455343,0.6773,0.0235,4.5757,0.47
214.50322355,-0.655285650586,-0.0445,-0.1732,2.6243,0.74
215.73643346,-0.170422531743,-0.1146,0.2285,12.4241,0.66
222.115094157,-1.57411547776,0.3628,-0.2604,9.9452,0.95
210.194948068,2.1499643322,-0.6296,-0.0979,7.595,0.7
216.199117087,-0.458012410637,0.4877,0.0234,7.44,0.21
210.799256194,-0.457920974529,-0.3217,0.4904,3.0579,0.54
216.709489209,1.32955530294,0.1134,0.0604,6.3139,0.87
221.338044879,2.21359592264,-0.0827,-0.1087,14.8684,0.47
214.878217088,-0.275819694054,0.3522,0.4112,9.6285,0.22
213.457221348,-1.67882996827,-0.2202,0.09,13.3765,0.74
220.570477875,-1.93784292067,0.1074,0.0911,14.9291,0.56
217.424120461,-1.01016286973,-0.2225,0.2572,8.5366,0.13
216.556050678,2.00733601955,0.4869,0.0441,3.2122,0.75
223.122684788,0.192905694065,0.2127,0.6407,1.9935,0.36
216.776170125,-0.358733089287,-0.3377,0.2931,11.0122,0.26
217.721434124,-1.92405124034,-0.3636,0.5682,1.468,0.86
222.019507669,-1.65851212398,-0.1379,-0.4589,12.092,0.35
216.421315042,-2.63041039944,-0.5173,-0.1871,7.7826,0.78
213.912946136,0.633185333574,-0.2835,-0.3853,6.2434,1.0
222.00599686,-0.409962105162,0.7554,0.2475,1.5362,0.95
216.835749079,2.16863664896,-0.3502,-0.1265,6.2774,0.7
220.94587173,0.121933176889,0.3903,0.4188,14.2019,0.61
211.396306601,-1.38328455176,-0.2011,-0.4085,5.2252,0.94
224.987951521,2.45733458296,-0.2303,-0.4007,1.4943,0.33
220.423859606,1.23838890004,-0.0696,-0.1659,12.8487,0.63
223.877924033,-2.53770373621,-0.0779,-0.0499,10.7438,0.65
211.712216766,1.93684724571,0.5606,0.0248,3.5784,0.25
219.758279146,0.41037453489,0.1528,0.0296,1.6724,0.88
211.427647525,1.52317655035,-0.2727,-0.3957,10.8579,0.35
223.438836275,-2.10248774886,0.0279,0.0154,13.4112,0.61
223.667471626,1.26064144926,-0.1588,0.0605,15.4507,0.65
220.896268939,-2.70815433028,-0.0055,0.1294,10.1315,0.68
217.793129231,-1.04488545937,0.3401,-0.111,2.6062,0.21
221.593500182,-2.06858254402,-0.1096,-0.4883,3.1094,0.12
220.111922513,-0.514190170967,0.0742,0.0443,15.3099,0.65
214.199691783,-0.705893857853,-0.5664,0.045,1.3463,0.94
215.391037671,1.67635350061,-0.4898,0.384,13.6721,0.62
214.662417134,-1.7074104733,0.3341,0.1997,0.2989,0.17
215.211510321,-2.29384898481,0.1739,0.5255,0.1351,0.16
212.036499149,-2.57787442964,0.1506,0.0008,13.2563,0.2
218.09172996,2.19685841195,0.3313,0.1903,1.6734,0.46
213.730816469,-2.35653798892,-0.1271,0.5721,7.5551,1.2
213.900086096,1.80594285748,-0.5529,0.071,4.1485,0.22
222.657050754,-1.08585066901,0.4407,0.5507,1.4553,1.06
215.472233272,2.28258463922,-0.3837,0.2394,10.6321,0.26
222.911483183,-1.795430524,-0.2045,-0.5391,2.7612,0.87
217.817848675,-1.19784521199,0.012,0.1023,14.5355,0.61
214.762238095,-2.96285974955,-0.6322,-0.0749,8.1528,0.81
214.124671948,2.37619276274,-0.348,0.3455,7.2234,0.14
218.318534568,2.01956251028,0.343,-0.4852,13.6574,0.14
216.771901826,-0.637238741379,-0.1731,-0.0381,14.9957,0.18
216.143846677,-0.376667926757,0.1138,0.2139,13.4612,0.3
212.819137993,-1.23610847279,0.6113,-0.1609,2.7428,0.39
216.380549811,-1.65265408582,-0.3647,-0.092,3.2806,0.3
216.429873856,-2.20888562852,-0.2379,-0.6433,11.3863,0.11
218.862603841,0.781666678292,-0.3235,-0.421,8.2103,0.57
211.612208229,-0.517572898812,0.579,-0.1801,1.1031,0.1
213.587741776,1.93553639472,0.3443,-0.0505,11.3945,0.71
211.329640859,2.55126630883,-0.2616,0.0938,7.808,1.29
210.969502049,0.129474534701,-0.0626,-0.1884,3.2542,0.1
217.33445619,-2.65207535045,0.0725,0.0066,0.3895,0.58
213.93025881,-0.617999569771,0.0092,-0.1312,11.2838,0.65
214.636960082,-1.77482930668,0.1944,0.1042,11.783,0.19
217.141117218,0.09653116793,-0.0285,-0.6952,9.8572,1.03
218.823176146,-2.83770643182,-0.3163,0.0681,0.1126,1.18
217.336437332,-1.10196108108,-0.0369,0.3397,13.9441,0.3
222.792319036,2.28597887693,0.2434,0.3879,0.7663,0.32
218.043460195,2.10729463204,0.0211,0.267,15.4593,0.73
219.576147808,2.48604567889,-0.2886,0.4125,2.5865,0.39
216.968077264,-0.046283653088,-0.2716,-0.2533,6.1568,0.33
211.59527615,2.79326850549,-0.111,0.5596,10.436,0.25
224.207937989,-1.08841511184,-0.1859,0.2188,3.7905,0.17
210.927574662,-2.06187719667,0.41,-0.0525,14.7668,0.23
218.40170187,-0.284798742595,0.0019,-0.0485,1.623,0.46
220.913905614,2.89444485585,0.2156,0.1606,11.9405,0.32
213.420058649,-1.94078674455,0.3746,-0.0449,15.0333,0.47
220.178946529,0.250471636643,0.5602,0.0104,1.1336,0.77
210.93323997,2.36596658691,-0.018,0.5039,0.758,0.11
224.344125552,2.31758191134,0.3006,-0.364,15.4925,0.46
213.607859882,1.16931279474,0.4719,0.2593,14.0799,0.26
217.597473103,-2.8944677325,-0.1806,0.4953,0.2049,1.3
215.151493463,1.56207571647,0.1085,-0.1767,1.0875,0.19
214.00352022,-0.912974226083,0.1703,-0.3669,0.787,0.17
223.203124347,-1.49729077455,-0.1516,0.0364,13.3623,0.54
224.830670998,-0.302792574914,0.3559,0.2206,0.233,0.39
210.278479003,-2.84139481967,0.6157,0.2593,14.7557,0.46
220.941730078,1.25268404492,-0.0018,-0.101,15.563,0.27
215.214560662,-2.14581692678,-0.6096,-0.1549,0.9159,1.13
221.976596628,-1.80119507081,0.1242,-0.0333,12.5743,0.47
224.020101595,2.69021914436,-0.1696,0.6822,6.617,0.9
218.993447547,-2.36539215304,0.2649,0.1189,15.3939,0.29
223.132965559,2.07431769954,-0.1262,-0.1385,13.0919,0.76
214.951310683,0.703581157773,-0.2403,0.2209,6.5882,0.72
211.040723519,0.605330756158,-0.058,-0.1893,15.0471,0.08
222.329909395,0.678386330635,0.0564,-0.6447,15.4451,0.44
219.446852417,-0.791247008384,-0.1876,0.2344,3.208,1.2
222.797298154,-2.82773633071,0.5766,-0.1466,0.799,0.74
218.296129299,0.188211397801,-0.0151,0.4661,7.1156,0.25
222.264547475,1.18924316461,0.1625,-0.7238,15.0739,0.26
221.981246673,-2.16303445315,0.3167,0.1157,0.7686,0.38
211.392689055,-1.55404358301,0.0968,0.1967,15.4217,0.39
221.623452687,-2.75187042595,-0.0541,0.1883,12.1248,0.14
213.117094237,1.39934376888,-0.586,0.0254,14.4116,0.39
221.535078084,-0.686879024171,0.3735,-0.5894,0.5427,0.24
220.586781298,2.37680865022,0.1635,-0.0432,6.6016,0.14
216.150865331,1.3128587666,-0.0142,0.6282,1.9637,0.76
224.158355643,-0.577053326724,-0.3875,0.2603,6.4386,0.19
220.010669383,0.765656473443,0.1034,0.0631,0.8139,0.67
215.583244706,0.041436187555,-0.338,0.0674,9.4644,0.3
214.316797339,0.025645844509,-0.0022,-0.1254,14.949,0.38
223.868374505,-0.584207141738,0.3374,0.5081,3.3051,0.18
219.615264441,2.63882563825,0.3816,-0.3171,5.5814,0.21
215.462357151,1.65138818849,0.0472,0.0184,6.9295,0.33
219.298688047,-2.71867730771,-0.6548,-0.333,3.2411,0.95
224.22740245,-2.76955861523,0.1183,0.0983,11.7428,0.61
212.852859692,-1.3720971478,-0.3198,-0.351,0.9644,0.61
218.652863659,-2.32160876106,-0.0569,0.0916,13.6618,0.25
